Дата	Отдел.Код	Товар.Код	Час	Количество	Сумма
09.06.2004	1	62773	20	1	
09.06.2004	1	71804	19	1	
09.06.2004	1	78981	16	1	
09.06.2004	1	78983	19	1	
09.06.2004	1	82548	11	3	
09.06.2004	1	82548	16	2	
09.06.2004	2	11834	18	2	
09.06.2004	2	32535	19	2	
09.06.2004	2	32535	20	1	
09.06.2004	2	33068	16	1	
09.06.2004	2	33338	11	1	
09.06.2004	2	83052	20	1	
10.06.2004	1	487	17	1	
10.06.2004	1	1151	9	1	
10.06.2004	1	1151	10	1	
10.06.2004	1	11931	18	1	
10.06.2004	1	14185	9	1	
10.06.2004	1	28558	17	2	
10.06.2004	1	31052	17	1	
10.06.2004	1	31052	19	1	
10.06.2004	1	33338	20	1	
10.06.2004	1	33530	17	2	
10.06.2004	1	43728	20	2	
10.06.2004	1	58592	10	1	
10.06.2004	1	62773	14	1	
10.06.2004	1	71804	19	1	
10.06.2004	1	73820	20	1	
10.06.2004	1	82545	13	1	
10.06.2004	1	82548	13	1	
10.06.2004	1	83052	11	2	
10.06.2004	2	31051	19	1	
10.06.2004	2	32535	20	3	
10.06.2004	2	32547	18	3	
10.06.2004	2	79038	13	1	
11.06.2004	1	1148	10	1	
11.06.2004	1	2290	11	1	
11.06.2004	1	10650	12	2	
11.06.2004	1	11824	11	1	
11.06.2004	1	11931	11	1	
11.06.2004	1	27498	12	1	
11.06.2004	1	33068	12	2	
11.06.2004	1	33338	19	1	
11.06.2004	1	51407	15	1	
11.06.2004	1	51407	17	1	
11.06.2004	1	73820	15	1	
11.06.2004	1	79017	11	2	
11.06.2004	1	79052	11	4	
11.06.2004	1	82154	20	1	
11.06.2004	1	82548	10	1	
11.06.2004	1	82548	18	2	
11.06.2004	1	83052	19	1	
11.06.2004	2	11834	11	3	
11.06.2004	2	32435	13	1	
11.06.2004	2	33340	13	1	
11.06.2004	2	62773	18	1	
11.06.2004	2	82616	11	1	
12.06.2004	1	828	13	1	
12.06.2004	1	10258	13	1	
12.06.2004	1	12742	16	1	
12.06.2004	1	24909	18	1	
12.06.2004	1	28558	11	1	
12.06.2004	1	32560	13	2	
12.06.2004	1	33448	12	1	
12.06.2004	1	33530	12	1	
12.06.2004	1	71804	18	2	
12.06.2004	1	79107	17	1	
12.06.2004	1	82235	14	1	
12.06.2004	1	82545	9	1	
12.06.2004	1	83215	18	1	
12.06.2004	2	11829	12	2	
12.06.2004	2	79038	14	1	
12.06.2004	2	82545	16	1	
12.06.2004	2	83052	12	1	
12.06.2004	2	83052	20	1	
12.06.2004	2	83215	10	1	
12.06.2004	2	83480	13	4	
13.06.2004	1	10258	15	1	
13.06.2004	1	24910	12	4	
13.06.2004	1	31052	19	1	
13.06.2004	1	51001	19	1	
13.06.2004	2	828	10	1	
13.06.2004	2	21270	20	1	
13.06.2004	2	27498	16	1	
13.06.2004	2	32547	19	1	
13.06.2004	2	82545	14	1	
14.06.2004	1	487	16	2	
14.06.2004	1	10258	11	1	
14.06.2004	1	10258	13	1	
14.06.2004	1	10650	11	1	
14.06.2004	1	15955	9	2	
14.06.2004	1	31052	19	1	
14.06.2004	1	32427	18	1	
14.06.2004	1	32547	20	1	
14.06.2004	1	32560	20	1	
14.06.2004	1	41528	18	2	
14.06.2004	1	62773	11	1	
14.06.2004	1	65840	13	1	
14.06.2004	1	71804	17	1	
14.06.2004	1	71804	20	1	
14.06.2004	1	73820	11	1	
14.06.2004	1	82154	11	1	
14.06.2004	2	31050	19	1	
14.06.2004	2	31052	15	1	
14.06.2004	2	33534	12	1	
14.06.2004	2	66647	17	1	
15.06.2004	1	487	15	2	
15.06.2004	1	32547	16	2	
15.06.2004	1	32560	17	1	
15.06.2004	1	43728	14	10	
15.06.2004	1	51407	12	1	
15.06.2004	1	71804	19	2	
15.06.2004	1	79052	12	1	
15.06.2004	1	82548	14	1	
15.06.2004	2	32547	18	1	
15.06.2004	2	33338	18	1	
15.06.2004	2	62773	19	1	
15.06.2004	2	79038	20	1	
16.06.2004	1	487	16	10	
16.06.2004	1	1138	10	1	
16.06.2004	1	14185	15	1	
16.06.2004	1	33338	20	1	
16.06.2004	1	33530	17	1	
16.06.2004	1	36259	12	1	
16.06.2004	1	74841	12	1	
16.06.2004	1	82154	17	1	
16.06.2004	1	82548	10	1	
16.06.2004	1	82548	18	1	
16.06.2004	2	828	11	1	
16.06.2004	2	31052	17	1	
16.06.2004	2	33338	19	1	
16.06.2004	2	83563	19	1	
17.06.2004	1	849	15	1	
17.06.2004	1	2291	11	1	
17.06.2004	1	11931	11	1	
17.06.2004	1	32547	17	4	
17.06.2004	1	32547	18	1	
17.06.2004	1	32547	19	3	
17.06.2004	1	32560	19	1	
17.06.2004	1	43728	18	1	
17.06.2004	1	71804	11	1	
17.06.2004	1	79052	18	1	
17.06.2004	1	82548	11	1	
17.06.2004	2	21269	12	1	
17.06.2004	2	32427	12	1	
17.06.2004	2	32560	20	4	
17.06.2004	2	71804	12	1	
18.06.2004	1	24909	15	1	
18.06.2004	1	24910	15	1	
18.06.2004	1	31052	15	1	
18.06.2004	1	36259	14	1	
18.06.2004	1	41527	17	2	
18.06.2004	1	43728	11	1	
18.06.2004	1	83052	20	1	
18.06.2004	1	83563	16	1	
18.06.2004	2	27490	10	1	
18.06.2004	2	28092	20	1	
19.06.2004	1	487	14	1	
19.06.2004	1	2827	19	1	
19.06.2004	1	15955	20	1	
19.06.2004	1	28092	17	2	
19.06.2004	1	28560	13	1	
19.06.2004	1	32560	13	1	
19.06.2004	1	32560	20	1	
19.06.2004	1	33448	12	1	
19.06.2004	1	62773	16	1	
19.06.2004	1	82548	16	1	
19.06.2004	2	1138	15	1	
19.06.2004	2	43723	18	3	
19.06.2004	2	43723	19	2	
19.06.2004	2	58040	12	1	
20.06.2004	1	1151	10	1	
20.06.2004	1	14185	16	1	
20.06.2004	1	32427	20	1	
20.06.2004	1	32560	19	1	
20.06.2004	1	43728	16	2	
20.06.2004	1	65840	10	1	
20.06.2004	1	83052	15	1	
20.06.2004	1	83052	16	1	
20.06.2004	2	10650	11	1	
20.06.2004	2	32271	16	1	
20.06.2004	2	43728	19	1	
20.06.2004	2	79038	16	1	
20.06.2004	2	83052	15	1	
21.06.2004	1	11824	12	1	
21.06.2004	1	11931	14	1	
21.06.2004	1	21269	20	1	
21.06.2004	1	31052	19	1	
21.06.2004	1	83052	20	1	
21.06.2004	1	83149	13	1	
21.06.2004	1	83215	16	1	
21.06.2004	2	10350	20	1	
21.06.2004	2	32435	17	1	
21.06.2004	2	32560	17	1	
21.06.2004	2	32560	18	3	
21.06.2004	2	43728	12	1	
21.06.2004	2	83149	19	1	
22.06.2004	1	2827	14	1	
22.06.2004	1	11931	18	1	
22.06.2004	1	15955	12	1	
22.06.2004	1	28560	13	1	
22.06.2004	1	43728	18	1	
22.06.2004	1	65840	9	1	
22.06.2004	1	83052	13	1	
22.06.2004	1	83052	19	7	
22.06.2004	2	21269	12	1	
22.06.2004	2	32560	11	1	
22.06.2004	2	71804	12	1	
23.06.2004	1	487	13	1	
23.06.2004	1	14185	18	1	
23.06.2004	1	31052	14	1	
23.06.2004	1	32270	16	1	
23.06.2004	1	43728	17	1	
23.06.2004	1	83052	16	1	
23.06.2004	1	83149	16	1	
23.06.2004	2	2289	12	1	
23.06.2004	2	33050	10	1	
23.06.2004	2	33338	10	1	
24.06.2004	1	1138	10	1	
24.06.2004	1	1151	19	1	
24.06.2004	1	28558	15	1	
24.06.2004	1	28560	15	1	
24.06.2004	1	32435	20	1	
24.06.2004	1	32560	14	1	
24.06.2004	1	36259	11	1	
24.06.2004	1	58592	11	1	
24.06.2004	1	71804	19	1	
24.06.2004	1	83052	19	1	
24.06.2004	2	10350	16	1	
24.06.2004	2	10350	19	2	
24.06.2004	2	10650	19	1	
24.06.2004	2	28560	18	1	
24.06.2004	2	31054	17	1	
24.06.2004	2	32560	13	1	
24.06.2004	2	32560	15	2	
24.06.2004	2	36259	16	1	
24.06.2004	2	65841	18	1	
24.06.2004	2	75406	18	1	
25.06.2004	1	11931	16	1	
25.06.2004	1	24909	18	1	
25.06.2004	1	28551	16	1	
25.06.2004	1	28551	17	2	
25.06.2004	1	31052	12	1	
25.06.2004	1	32435	11	1	
25.06.2004	1	36259	16	1	
25.06.2004	1	62773	16	1	
25.06.2004	2	11834	19	1	
25.06.2004	2	82548	16	1	
25.06.2004	2	84074	15	1	
26.06.2004	1	11824	15	1	
26.06.2004	1	11945	15	1	
26.06.2004	1	24910	16	1	
26.06.2004	1	41527	18	1	
26.06.2004	1	62773	14	1	
26.06.2004	1	79052	11	1	
26.06.2004	1	82548	18	1	
26.06.2004	1	83052	14	1	
26.06.2004	1	83052	16	5	
27.06.2004	1	2291	11	1	
27.06.2004	1	11931	13	1	
27.06.2004	1	11945	18	1	
27.06.2004	1	12007	16	1	
27.06.2004	1	21269	16	1	
27.06.2004	1	33448	19	1	
27.06.2004	1	36259	16	1	
27.06.2004	1	41527	13	1	
27.06.2004	1	79052	11	1	
27.06.2004	1	82154	16	1	
28.06.2004	1	1151	15	1	
28.06.2004	1	14185	16	1	
28.06.2004	1	24061	17	1	
28.06.2004	1	31052	17	1	
28.06.2004	1	45911	10	1	
28.06.2004	1	82154	18	2	
28.06.2004	1	82548	9	1	
28.06.2004	1	83052	16	1	
28.06.2004	1	83453	17	1	
28.06.2004	2	12007	20	1	
28.06.2004	2	32436	16	1	
28.06.2004	2	32560	21	4	
28.06.2004	2	36259	13	1	
28.06.2004	2	57168	14	1	
28.06.2004	2	58590	17	1	
28.06.2004	2	83052	18	1	
28.06.2004	2	83149	19	1	
29.06.2004	1	11824	16	1	
29.06.2004	1	11824	19	1	
29.06.2004	1	33036	17	1	
29.06.2004	1	82548	10	1	
29.06.2004	2	40349	20	1	
29.06.2004	2	43728	18	2	
29.06.2004	2	79038	15	1	
29.06.2004	2	79038	20	1	
29.06.2004	2	79107	20	1	
30.06.2004	1	21269	15	1	
30.06.2004	1	33068	12	1	
30.06.2004	1	45911	12	1	
30.06.2004	1	52458	15	1	
30.06.2004	1	62773	10	1	
30.06.2004	1	71804	12	1	
30.06.2004	1	75406	19	1	
30.06.2004	1	82548	18	1	
30.06.2004	1	83052	20	1	
01.07.2004	1	2291	9	1	
01.07.2004	1	2827	15	1	
01.07.2004	1	11945	11	1	
01.07.2004	1	14185	9	1	
01.07.2004	1	25445	17	1	
01.07.2004	1	32435	13	2	
01.07.2004	1	58040	13	1	
01.07.2004	1	65840	17	1	
01.07.2004	2	58040	10	1	
02.07.2004	1	12007	16	1	
02.07.2004	1	21269	15	1	
02.07.2004	1	28558	10	2	
02.07.2004	1	32427	16	1	
02.07.2004	1	32427	18	1	
02.07.2004	1	32560	12	1	
02.07.2004	1	32560	18	5	
02.07.2004	1	33338	11	1	
02.07.2004	1	33448	11	1	
02.07.2004	1	33530	19	1	
02.07.2004	1	38453	20	1	
02.07.2004	1	41527	19	1	
02.07.2004	1	52458	14	1	
02.07.2004	1	78981	19	1	
02.07.2004	1	82545	14	1	
02.07.2004	1	82548	12	1	
02.07.2004	1	83149	19	1	
02.07.2004	2	21269	11	1	
02.07.2004	2	38453	16	1	
02.07.2004	2	40349	16	1	
02.07.2004	2	57923	18	1	
02.07.2004	2	71804	11	1	
03.07.2004	1	1138	20	1	
03.07.2004	1	1145	12	1	
03.07.2004	1	10650	14	1	
03.07.2004	1	14185	13	1	
03.07.2004	1	27649	18	1	
03.07.2004	1	32435	16	1	
03.07.2004	1	32560	16	2	
03.07.2004	1	51407	17	1	
03.07.2004	1	82548	12	2	
03.07.2004	1	82616	14	1	
03.07.2004	1	83052	19	5	
03.07.2004	1	83983	12	1	
03.07.2004	2	21269	14	1	
03.07.2004	2	21269	17	1	
03.07.2004	2	32560	12	1	
03.07.2004	2	32560	15	1	
03.07.2004	2	32560	20	1	
03.07.2004	2	43723	14	1	
03.07.2004	2	43728	14	1	
03.07.2004	2	71804	14	1	
03.07.2004	2	83052	16	1	
04.07.2004	1	32560	13	1	
04.07.2004	1	32560	20	1	
04.07.2004	1	34687	17	1	
04.07.2004	2	10350	18	1	
04.07.2004	2	14185	15	1	
04.07.2004	2	31050	13	1	
05.07.2004	1	11945	18	1	
05.07.2004	1	31052	11	1	
05.07.2004	1	31052	16	1	
05.07.2004	1	32560	13	1	
05.07.2004	1	32560	20	1	
05.07.2004	1	82548	11	1	
05.07.2004	1	82548	16	1	
05.07.2004	1	82628	11	10	
05.07.2004	2	14185	11	1	
05.07.2004	2	33338	20	1	
05.07.2004	2	33704	21	1	
05.07.2004	2	38453	18	1	
05.07.2004	2	83215	14	1	
05.07.2004	2	83563	15	1	
06.07.2004	1	11824	11	1	
06.07.2004	1	21269	20	1	
06.07.2004	1	45911	16	1	
06.07.2004	1	70284	19	1	
06.07.2004	1	82545	11	1	
06.07.2004	1	82548	13	2	
06.07.2004	1	83052	10	1	
06.07.2004	2	849	18	1	
06.07.2004	2	11827	15	1	
06.07.2004	2	14185	12	1	
06.07.2004	2	28558	14	1	
06.07.2004	2	75406	15	1	
06.07.2004	2	83215	20	1	
07.07.2004	1	487	14	2	
07.07.2004	1	849	14	1	
07.07.2004	1	11829	12	2	
07.07.2004	1	11829	13	2	
07.07.2004	1	11829	19	9	
07.07.2004	1	11945	10	1	
07.07.2004	1	21269	12	1	
07.07.2004	1	28560	9	1	
07.07.2004	1	32560	20	2	
07.07.2004	1	62773	20	1	
07.07.2004	1	83149	14	1	
07.07.2004	2	83052	10	1	
08.07.2004	1	487	11	2	
08.07.2004	1	11829	9	1	
08.07.2004	1	24910	20	1	
08.07.2004	1	31052	10	1	
08.07.2004	1	32547	14	1	
08.07.2004	1	32547	15	1	
08.07.2004	1	43723	15	3	
08.07.2004	1	82548	17	1	
08.07.2004	1	83383	14	1	
08.07.2004	2	828	15	1	
08.07.2004	2	11834	13	1	
08.07.2004	2	32427	10	1	
08.07.2004	2	33068	15	1	
08.07.2004	2	36259	11	1	
08.07.2004	2	41528	14	1	
08.07.2004	2	66005	18	1	
08.07.2004	2	79038	16	3	
08.07.2004	2	83052	18	1	
09.07.2004	1	32427	18	1	
09.07.2004	1	32547	20	1	
09.07.2004	1	33530	19	1	
09.07.2004	1	52458	19	1	
09.07.2004	1	62773	16	1	
09.07.2004	1	82845	10	2	
09.07.2004	2	27498	12	1	
09.07.2004	2	32560	18	1	
09.07.2004	2	36259	16	1	
09.07.2004	2	43723	18	1	
09.07.2004	2	51001	13	1	
09.07.2004	2	79038	13	1	
09.07.2004	2	83052	12	1	
09.07.2004	2	83052	21	1	
09.07.2004	2	83563	10	1	
10.07.2004	1	487	16	1	
10.07.2004	1	487	19	2	
10.07.2004	1	1151	11	1	
10.07.2004	1	11829	16	5	
10.07.2004	1	32547	9	3	
10.07.2004	1	41527	11	1	
10.07.2004	1	52458	17	1	
10.07.2004	1	82235	11	1	
10.07.2004	1	82548	17	2	
10.07.2004	2	27490	14	1	
10.07.2004	2	31050	19	1	
10.07.2004	2	32435	14	1	
10.07.2004	2	83454	18	1	
11.07.2004	1	849	19	1	
11.07.2004	1	28092	19	1	
11.07.2004	1	28560	19	1	
11.07.2004	1	32547	14	1	
11.07.2004	1	32547	20	2	
11.07.2004	1	43723	12	1	
11.07.2004	1	45911	17	2	
11.07.2004	1	83563	15	1	
11.07.2004	2	11824	11	1	
11.07.2004	2	32560	21	2	
11.07.2004	2	33338	19	1	
11.07.2004	2	33449	13	1	
11.07.2004	2	43723	11	1	
12.07.2004	1	24910	12	1	
12.07.2004	1	57168	17	1	
12.07.2004	1	71804	12	1	
12.07.2004	1	74841	15	1	
12.07.2004	1	78981	12	1	
12.07.2004	1	82154	11	2	
12.07.2004	1	82548	18	2	
12.07.2004	1	83563	12	1	
12.07.2004	2	10650	20	1	
12.07.2004	2	32560	17	1	
12.07.2004	2	32560	18	1	
12.07.2004	2	33037	10	1	
12.07.2004	2	71804	20	1	
13.07.2004	1	844	20	1	
13.07.2004	1	10256	16	1	
13.07.2004	1	11829	12	2	
13.07.2004	1	20475	18	1	
13.07.2004	1	27490	16	1	
13.07.2004	1	51407	20	1	
13.07.2004	1	65840	18	1	
13.07.2004	1	83052	12	1	
13.07.2004	2	21269	14	1	
13.07.2004	2	25445	14	1	
13.07.2004	2	32560	19	1	
13.07.2004	2	33036	15	1	
13.07.2004	2	43723	11	1	
13.07.2004	2	43723	14	1	
13.07.2004	2	83563	12	1	
14.07.2004	1	487	11	3	
14.07.2004	1	10256	18	1	
14.07.2004	1	11829	11	5	
14.07.2004	1	11931	14	2	
14.07.2004	1	32427	18	1	
14.07.2004	1	32560	14	1	
14.07.2004	1	33530	11	1	
14.07.2004	1	33537	11	1	
14.07.2004	1	43723	17	3	
14.07.2004	1	45450	19	1	
14.07.2004	1	65840	19	1	
14.07.2004	1	66642	20	1	
14.07.2004	1	73820	20	1	
14.07.2004	1	75406	12	1	
14.07.2004	2	10350	10	1	
14.07.2004	2	14185	20	1	
14.07.2004	2	31054	19	1	
14.07.2004	2	40358	18	1	
15.07.2004	1	11846	12	3	
15.07.2004	1	11931	18	1	
15.07.2004	1	33451	18	1	
15.07.2004	1	52458	18	1	
15.07.2004	1	82548	18	2	
15.07.2004	1	82628	18	4	
15.07.2004	1	83052	16	1	
15.07.2004	2	844	17	1	
15.07.2004	2	31051	18	1	
15.07.2004	2	32560	18	1	
15.07.2004	2	32560	19	1	
15.07.2004	2	32585	18	1	
15.07.2004	2	36259	21	1	
15.07.2004	2	71804	17	1	
15.07.2004	2	79038	11	1	
15.07.2004	2	79038	18	1	
16.07.2004	1	11829	9	4	
16.07.2004	1	11945	11	1	
16.07.2004	1	32560	18	2	
16.07.2004	1	32560	20	1	
16.07.2004	1	38452	19	1	
16.07.2004	1	43723	11	2	
16.07.2004	1	43723	17	1	
16.07.2004	1	57923	12	1	
16.07.2004	1	71804	10	1	
16.07.2004	1	82545	10	1	
16.07.2004	1	83052	20	1	
16.07.2004	1	83794	14	3	
16.07.2004	2	10256	10	1	
16.07.2004	2	14185	15	1	
16.07.2004	2	31050	13	1	
16.07.2004	2	31050	16	1	
16.07.2004	2	79038	19	1	
17.07.2004	1	28092	19	1	
17.07.2004	1	28558	13	1	
17.07.2004	1	31052	15	1	
17.07.2004	1	82545	11	1	
17.07.2004	1	82548	11	2	
17.07.2004	2	10350	13	1	
17.07.2004	2	14185	12	1	
17.07.2004	2	14185	16	1	
17.07.2004	2	20474	19	1	
17.07.2004	2	43723	11	1	
17.07.2004	2	62773	10	1	
17.07.2004	2	83454	14	1	
18.07.2004	1	11931	19	1	
18.07.2004	1	32560	13	1	
18.07.2004	1	32585	13	4	
18.07.2004	1	32585	18	2	
18.07.2004	1	71804	16	2	
18.07.2004	1	79052	13	1	
18.07.2004	1	82548	15	1	
18.07.2004	1	83052	15	1	
18.07.2004	1	84619	14	10	
18.07.2004	2	32585	20	2	
18.07.2004	2	71804	15	1	
19.07.2004	1	2291	19	1	
19.07.2004	1	11931	9	2	
19.07.2004	1	28558	15	2	
19.07.2004	1	33338	19	1	
19.07.2004	1	41527	17	1	
19.07.2004	1	54311	19	1	
19.07.2004	1	62773	17	1	
19.07.2004	1	84646	18	1	
19.07.2004	2	10350	16	1	
19.07.2004	2	31054	19	1	
19.07.2004	2	32560	16	1	
19.07.2004	2	33338	18	1	
19.07.2004	2	83563	12	1	
19.07.2004	2	83794	13	2	
20.07.2004	1	11292	10	1	
20.07.2004	1	11945	17	1	
20.07.2004	1	32435	10	1	
20.07.2004	1	32585	17	2	
20.07.2004	1	32585	18	1	
20.07.2004	1	71804	10	1	
20.07.2004	1	82548	12	1	
20.07.2004	1	82548	14	2	
20.07.2004	1	83052	20	1	
20.07.2004	1	83563	18	1	
20.07.2004	2	828	12	1	
20.07.2004	2	31050	13	1	
20.07.2004	2	32560	18	1	
20.07.2004	2	32585	18	1	
20.07.2004	2	32585	21	1	
21.07.2004	1	11824	11	1	
21.07.2004	1	20529	9	1	
21.07.2004	1	21270	11	1	
21.07.2004	1	33513	11	1	
21.07.2004	1	71804	17	1	
21.07.2004	1	83052	11	1	
21.07.2004	1	84522	19	1	
21.07.2004	2	10350	20	1	
21.07.2004	2	11242	14	1	
21.07.2004	2	32585	18	2	
21.07.2004	2	43699	12	2	
21.07.2004	2	51407	20	1	
21.07.2004	2	71804	11	1	
21.07.2004	2	83794	10	1	
22.07.2004	1	1138	17	1	
22.07.2004	1	2291	20	1	
22.07.2004	1	24909	19	1	
22.07.2004	1	28092	19	1	
22.07.2004	1	33448	20	1	
22.07.2004	1	82548	16	1	
22.07.2004	1	82548	17	1	
22.07.2004	2	10350	18	1	
22.07.2004	2	57168	20	1	
22.07.2004	2	83794	19	1	
23.07.2004	1	11824	13	1	
23.07.2004	1	11824	18	1	
23.07.2004	1	32539	10	1	
23.07.2004	1	32585	10	1	
23.07.2004	1	33338	13	1	
23.07.2004	1	38453	18	1	
23.07.2004	1	45452	11	1	
23.07.2004	1	78981	18	1	
23.07.2004	1	83052	20	1	
23.07.2004	2	28092	15	1	
23.07.2004	2	32585	14	1	
23.07.2004	2	36259	13	1	
23.07.2004	2	40358	20	1	
23.07.2004	2	71804	12	1	
24.07.2004	1	11829	14	1	
24.07.2004	1	32427	13	1	
24.07.2004	1	71804	9	1	
24.07.2004	1	83052	14	1	
24.07.2004	2	11824	16	1	
24.07.2004	2	21269	15	1	
24.07.2004	2	21269	18	1	
24.07.2004	2	28092	14	1	
24.07.2004	2	83563	13	1	
25.07.2004	1	2804	11	1	
25.07.2004	1	11932	13	1	
25.07.2004	1	28560	19	1	
25.07.2004	1	32539	14	2	
25.07.2004	1	33513	14	1	
25.07.2004	1	79052	12	1	
25.07.2004	2	10350	10	1	
25.07.2004	2	10350	19	1	
25.07.2004	2	14185	16	1	
25.07.2004	2	32427	19	1	
25.07.2004	2	83794	10	2	
25.07.2004	2	83794	18	1	
26.07.2004	1	11824	9	2	
26.07.2004	1	38453	19	1	
26.07.2004	1	83052	11	1	
26.07.2004	2	28092	12	1	
26.07.2004	2	32585	18	2	
26.07.2004	2	40358	19	1	
26.07.2004	2	40358	20	1	
26.07.2004	2	58040	17	1	
27.07.2004	1	32427	18	1	
27.07.2004	1	32539	18	1	
27.07.2004	1	43723	13	1	
27.07.2004	1	82548	18	2	
27.07.2004	1	83149	15	1	
27.07.2004	1	84619	11	3	
27.07.2004	2	40358	21	1	
27.07.2004	2	73820	18	1	
27.07.2004	2	78983	16	1	
28.07.2004	1	487	18	5	
28.07.2004	1	11824	9	1	
28.07.2004	1	11824	13	1	
28.07.2004	1	11945	14	1	
28.07.2004	1	11945	15	1	
28.07.2004	1	11945	18	1	
28.07.2004	1	33036	15	1	
28.07.2004	1	33513	15	1	
28.07.2004	1	41527	18	1	
28.07.2004	1	45806	14	1	
28.07.2004	1	66642	19	1	
28.07.2004	1	71804	12	1	
28.07.2004	2	40358	21	1	
29.07.2004	1	11292	19	1	
29.07.2004	1	14185	16	1	
29.07.2004	1	31052	17	1	
29.07.2004	1	31052	20	1	
29.07.2004	1	32539	16	3	
29.07.2004	1	32539	19	1	
29.07.2004	1	33451	17	1	
29.07.2004	1	71804	20	1	
29.07.2004	1	82154	13	1	
29.07.2004	1	82548	16	1	
29.07.2004	1	82548	20	2	
29.07.2004	1	83052	9	2	
29.07.2004	1	83052	20	1	
29.07.2004	2	21269	17	1	
29.07.2004	2	40358	17	1	
29.07.2004	2	66647	11	1	
29.07.2004	2	82545	18	1	
30.07.2004	1	487	16	2	
30.07.2004	1	24910	17	2	
30.07.2004	1	28560	18	1	
30.07.2004	1	32539	19	4	
30.07.2004	1	43723	15	2	
30.07.2004	1	73817	17	1	
30.07.2004	1	82548	10	1	
30.07.2004	1	82548	17	1	
30.07.2004	1	83052	15	1	
30.07.2004	1	83215	10	1	
30.07.2004	1	84522	17	1	
30.07.2004	2	20013	20	1	
30.07.2004	2	31050	20	1	
30.07.2004	2	38453	16	1	
30.07.2004	2	40358	20	1	
30.07.2004	2	69350	19	1	
31.07.2004	1	32539	19	1	
31.07.2004	1	33513	13	1	
31.07.2004	1	66642	10	1	
31.07.2004	1	73820	11	1	
31.07.2004	1	83052	19	1	
31.07.2004	2	31052	16	1	
31.07.2004	2	73820	15	1	
31.07.2004	2	82616	16	1	
01.08.2004	1	487	18	2	
01.08.2004	1	828	12	2	
01.08.2004	1	10256	14	1	
01.08.2004	1	14185	11	1	
01.08.2004	1	41527	16	1	
01.08.2004	1	51001	10	1	
01.08.2004	1	73820	15	1	
01.08.2004	1	83149	19	1	
01.08.2004	2	10350	17	1	
01.08.2004	2	79038	20	2	
02.08.2004	1	32539	14	1	
02.08.2004	1	43723	20	1	
02.08.2004	1	71804	13	1	
02.08.2004	1	82548	10	1	
02.08.2004	2	10350	13	1	
02.08.2004	2	79038	19	1	
03.08.2004	1	828	10	1	
03.08.2004	1	11824	12	1	
03.08.2004	1	11945	12	1	
03.08.2004	1	11945	19	1	
03.08.2004	1	14185	15	1	
03.08.2004	1	31052	13	1	
03.08.2004	1	32539	18	1	
03.08.2004	1	43723	10	1	
03.08.2004	1	43723	13	1	
03.08.2004	1	52458	10	1	
03.08.2004	1	65840	18	1	
03.08.2004	1	79052	18	1	
03.08.2004	1	82154	12	1	
03.08.2004	1	82548	17	2	
03.08.2004	1	83052	18	1	
03.08.2004	2	10350	20	1	
03.08.2004	2	10650	16	1	
03.08.2004	2	43723	11	1	
04.08.2004	1	11829	11	1	
04.08.2004	1	12007	19	1	
04.08.2004	1	14185	15	1	
04.08.2004	1	20475	17	1	
04.08.2004	1	45810	20	1	
04.08.2004	2	43723	18	1	
04.08.2004	2	83563	19	1	
04.08.2004	2	84619	13	4	
05.08.2004	1	12007	11	1	
05.08.2004	1	32273	10	1	
05.08.2004	1	71804	18	2	
05.08.2004	1	75406	15	1	
05.08.2004	1	82548	12	1	
05.08.2004	1	82548	14	2	
05.08.2004	1	82548	17	1	
05.08.2004	2	33338	13	1	
05.08.2004	2	56777	16	3	
06.08.2004	1	1148	12	1	
06.08.2004	1	11292	12	2	
06.08.2004	1	31052	17	1	
06.08.2004	1	32539	9	1	
06.08.2004	1	43723	16	2	
06.08.2004	1	57922	11	1	
06.08.2004	1	71804	16	2	
06.08.2004	1	82154	14	2	
06.08.2004	1	82548	20	1	
06.08.2004	1	83052	11	1	
06.08.2004	1	83052	19	1	
06.08.2004	1	84619	13	3	
06.08.2004	2	10350	10	1	
06.08.2004	2	10350	19	1	
06.08.2004	2	20013	11	1	
06.08.2004	2	21269	20	1	
06.08.2004	2	31052	10	1	
06.08.2004	2	33448	19	1	
06.08.2004	2	33449	19	1	
06.08.2004	2	73820	11	1	
06.08.2004	2	79038	13	1	
06.08.2004	2	83563	11	1	
07.08.2004	1	828	15	1	
07.08.2004	1	7537	13	1	
07.08.2004	1	11292	9	1	
07.08.2004	1	31052	14	1	
07.08.2004	1	32427	19	1	
07.08.2004	1	32435	12	1	
07.08.2004	1	32539	15	1	
07.08.2004	1	33513	13	2	
07.08.2004	1	58040	12	1	
07.08.2004	1	62773	10	1	
07.08.2004	1	82548	10	1	
07.08.2004	1	82548	11	1	
07.08.2004	1	82627	10	10	
07.08.2004	1	83052	10	1	
07.08.2004	2	10350	18	1	
07.08.2004	2	71804	20	1	
08.08.2004	1	828	14	1	
08.08.2004	1	828	19	3	
08.08.2004	1	12742	19	1	
08.08.2004	1	24909	18	1	
08.08.2004	1	24910	18	2	
08.08.2004	1	31052	17	1	
08.08.2004	1	31052	20	1	
08.08.2004	1	32273	11	1	
08.08.2004	1	33338	14	1	
08.08.2004	1	57168	19	1	
08.08.2004	1	71804	11	2	
08.08.2004	2	14185	13	1	
08.08.2004	2	28092	14	1	
08.08.2004	2	28092	15	1	
08.08.2004	2	32540	20	1	
